index, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 
ve70vtd38allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 3, 3, 4, 2, 2, 3, 3, 4, 2, 3, 8, 9, 12, 15, 21, 31, 46, 65, 85, 126, 171, 220, 283, 336, 365, 425, 440, 430, 454, 410, 401, 375, 334, 280, 244, 204, 177, 140, 127, 118, 92, 91, 77, 72, 64, 62, 2, 1, 1, 1, 1, 0, 0, 0, 0, 
ve30vtd17milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 2, 3, 4, 3, 4, 3, 3, 3, 4, 7, 6, 10, 11, 20, 26, 38, 57, 70, 105, 128, 179, 207, 257, 288, 334, 360, 377, 410, 427, 415, 414, 370, 330, 287, 245, 207, 175, 156, 124, 112, 87, 87, 74, 69, 58, 58, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
ve30vtd38milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 2, 3, 4, 4, 4, 6, 6, 6, 8, 12, 13, 21, 33, 37, 56, 79, 107, 128, 170, 210, 222, 272, 282, 298, 329, 335, 353, 340, 358, 358, 344, 331, 323, 285, 251, 216, 185, 155, 125, 112, 93, 87, 69, 67, 73, 52, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
ve70vtd17milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 3, 2, 3, 3, 2, 5, 3, 5, 5, 5, 12, 15, 16, 29, 40, 49, 77, 91, 109, 154, 178, 218, 241, 278, 272, 297, 325, 295, 277, 266, 251, 234, 218, 187, 171, 139, 126, 106, 101, 87, 87, 82, 83, 90, 100, 113, 1, 3, 2, 2, 1, 1, 1, 1, 1, 
ve70vtd38milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 2, 5, 2, 3, 3, 5, 2, 3, 3, 7, 9, 8, 14, 24, 28, 41, 59, 81, 113, 165, 209, 296, 323, 409, 453, 467, 472, 458, 441, 402, 358, 315, 267, 227, 190, 155, 129, 110, 96, 88, 64, 62, 57, 60, 50, 48, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
ve30vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 3, 5, 3, 3, 5, 5, 4, 3, 7, 8, 8, 10, 21, 25, 30, 46, 79, 94, 130, 184, 249, 292, 396, 445, 485, 521, 502, 468, 410, 336, 306, 245, 197, 168, 142, 116, 100, 87, 91, 76, 67, 59, 57, 49, 55, 42, 0, 2, 1, 1, 1, 0, 0, 0, 0, 
ve30vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 5, 5, 3, 4, 3, 6, 7, 4, 8, 8, 18, 18, 27, 41, 51, 74, 109, 154, 197, 271, 361, 429, 502, 563, 564, 515, 465, 392, 318, 271, 213, 177, 158, 118, 107, 93, 77, 69, 65, 65, 53, 50, 49, 53, 43, 39, 1, 1, 2, 0, 0, 0, 0, 0, 0, 
ve70vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 3, 3, 5, 1, 4, 5, 5, 4, 5, 7, 12, 12, 16, 25, 29, 47, 67, 87, 119, 161, 206, 276, 341, 377, 429, 472, 473, 468, 395, 380, 326, 268, 216, 177, 158, 130, 120, 93, 77, 77, 62, 54, 49, 53, 44, 42, 35, 1, 2, 1, 1, 1, 1, 1, 0, 0, 
ve70vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 4, 5, 5, 4, 3, 5, 7, 4, 6, 11, 13, 17, 23, 33, 49, 70, 98, 134, 182, 255, 325, 382, 478, 519, 515, 527, 492, 418, 347, 313, 249, 197, 169, 136, 118, 96, 85, 74, 59, 58, 43, 43, 48, 40, 36, 37, 0, 2, 1, 2, 1, 1, 0, 1, 0, 
ve30vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 5, 6, 4, 5, 6, 9, 5, 9, 8, 14, 18, 21, 38, 48, 67, 91, 126, 172, 210, 257, 326, 350, 390, 402, 412, 400, 360, 339, 313, 293, 289, 268, 238, 207, 176, 140, 122, 113, 92, 87, 73, 66, 72, 53, 63, 2, 2, 1, 0, 1, 1, 1, 0, 0, 
