index, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 
ve70vtd17milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 3, 3, 3, 3, 3, 5, 3, 5, 6, 6, 12, 17, 17, 30, 41, 51, 79, 92, 111, 160, 180, 223, 246, 283, 276, 304, 332, 303, 284, 274, 261, 245, 230, 205, 190, 158, 145, 133, 127, 120, 118, 119, 121, 136, 145, 158, 14, 17, 18, 14, 11, 9, 5, 4, 3, 
ve70vtd38milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 3, 5, 3, 3, 4, 6, 3, 5, 4, 9, 10, 9, 16, 26, 31, 44, 62, 84, 117, 169, 212, 300, 330, 415, 461, 475, 481, 469, 452, 417, 380, 337, 291, 256, 226, 193, 171, 151, 144, 141, 124, 125, 121, 130, 141, 139, 25, 25, 27, 26, 20, 11, 9, 8, 5, 
ve30vtd17active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 5, 3, 5, 5, 4, 4, 6, 8, 7, 12, 14, 20, 28, 40, 60, 73, 109, 130, 181, 211, 262, 293, 339, 367, 384, 418, 435, 424, 425, 385, 350, 300, 265, 232, 201, 183, 158, 146, 129, 132, 127, 126, 119, 122, 19, 23, 19, 18, 14, 9, 7, 6, 4, 
ve30vtd38active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 2, 3, 5, 5, 4, 7, 7, 8, 10, 15, 16, 24, 37, 41, 58, 82, 111, 133, 175, 215, 229, 278, 288, 307, 337, 343, 365, 354, 372, 377, 364, 358, 350, 316, 282, 257, 225, 200, 177, 170, 153, 157, 142, 153, 162, 147, 30, 28, 28, 28, 21, 12, 12, 9, 6, 
ve70vtd17active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 3, 3, 3, 3, 3, 5, 3, 5, 6, 6, 12, 17, 17, 30, 41, 51, 79, 92, 111, 160, 180, 223, 246, 283, 276, 304, 332, 303, 284, 274, 261, 245, 230, 205, 190, 158, 145, 133, 127, 120, 118, 119, 121, 136, 145, 158, 14, 17, 18, 14, 11, 9, 5, 4, 3, 
ve70vtd38active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 3, 5, 3, 3, 4, 6, 3, 5, 4, 9, 10, 9, 16, 26, 31, 44, 62, 84, 117, 169, 212, 300, 330, 415, 461, 475, 481, 469, 452, 417, 380, 337, 291, 256, 226, 193, 171, 151, 144, 141, 124, 125, 121, 130, 141, 139, 25, 25, 27, 26, 20, 11, 9, 8, 5, 
ve30vtd17allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 4, 5, 6, 4, 8, 7, 9, 12, 19, 23, 30, 40, 63, 90, 111, 154, 213, 251, 305, 366, 376, 406, 409, 400, 414, 385, 373, 373, 317, 295, 272, 253, 216, 200, 178, 175, 166, 157, 158, 142, 159, 156, 164, 164, 166, 30, 31, 34, 29, 24, 14, 10, 10, 8, 
ve30vtd38allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 5, 3, 3, 4, 4, 8, 9, 10, 10, 15, 24, 31, 39, 51, 82, 110, 146, 204, 257, 326, 373, 407, 448, 432, 402, 382, 351, 324, 329, 303, 284, 268, 241, 208, 187, 174, 163, 154, 135, 139, 138, 139, 131, 138, 133, 147, 23, 23, 23, 26, 16, 11, 10, 6, 4, 
ve70vtd17allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 5, 5, 4, 4, 4, 5, 7, 7, 8, 14, 14, 22, 31, 43, 54, 73, 118, 152, 206, 257, 341, 388, 433, 463, 449, 433, 419, 380, 364, 340, 302, 272, 241, 224, 207, 184, 159, 157, 150, 149, 146, 138, 143, 137, 155, 149, 28, 32, 30, 25, 18, 15, 12, 9, 7, 
ve70vtd38allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 4, 3, 4, 3, 2, 4, 3, 5, 3, 4, 9, 9, 13, 17, 22, 33, 48, 67, 87, 130, 174, 222, 286, 340, 369, 430, 445, 437, 466, 422, 415, 388, 351, 303, 267, 227, 204, 170, 168, 155, 140, 139, 130, 133, 134, 135, 23, 21, 21, 21, 14, 10, 8, 5, 5, 
ve30vtd17milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 5, 3, 5, 5, 4, 4, 6, 8, 7, 12, 14, 20, 28, 40, 60, 73, 109, 130, 181, 211, 262, 293, 339, 367, 384, 418, 435, 424, 425, 385, 350, 300, 265, 232, 201, 183, 158, 146, 129, 132, 127, 126, 119, 122, 19, 23, 19, 18, 14, 9, 7, 6, 4, 
ve30vtd38milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 2, 3, 5, 5, 4, 7, 7, 8, 10, 15, 16, 24, 37, 41, 58, 82, 111, 133, 175, 215, 229, 278, 288, 307, 337, 343, 365, 354, 372, 377, 364, 358, 350, 316, 282, 257, 225, 200, 177, 170, 153, 157, 142, 153, 162, 147, 30, 28, 28, 28, 21, 12, 12, 9, 6, 
ve70vtd17milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 3, 3, 3, 3, 3, 5, 3, 5, 6, 6, 12, 17, 17, 30, 41, 51, 79, 92, 111, 160, 180, 223, 246, 283, 276, 304, 332, 303, 284, 274, 261, 245, 230, 205, 190, 158, 145, 133, 127, 120, 118, 119, 121, 136, 145, 158, 14, 17, 18, 14, 11, 9, 5, 4, 3, 
ve70vtd38milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 3, 5, 3, 3, 4, 6, 3, 5, 4, 9, 10, 9, 16, 26, 31, 44, 62, 84, 117, 169, 212, 300, 330, 415, 461, 475, 481, 469, 452, 417, 380, 337, 291, 256, 226, 193, 171, 151, 144, 141, 124, 125, 121, 130, 141, 139, 25, 25, 27, 26, 20, 11, 9, 8, 5, 
ve30vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 6, 3, 4, 6, 5, 5, 4, 9, 9, 9, 10, 22, 26, 32, 48, 79, 95, 131, 188, 251, 294, 400, 449, 490, 525, 508, 475, 418, 346, 314, 257, 211, 184, 163, 134, 120, 112, 125, 101, 102, 96, 100, 90, 107, 93, 17, 17, 18, 13, 12, 6, 5, 3, 2, 
ve30vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 5, 5, 5, 5, 4, 6, 9, 5, 9, 10, 19, 21, 29, 45, 54, 78, 115, 158, 202, 277, 370, 440, 512, 574, 575, 528, 482, 409, 334, 296, 237, 205, 192, 155, 143, 139, 126, 126, 119, 130, 125, 124, 136, 154, 142, 141, 27, 35, 35, 29, 18, 17, 9, 7, 9, 
ve70vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 3, 3, 5, 2, 5, 6, 5, 5, 6, 7, 14, 13, 17, 26, 31, 48, 69, 89, 122, 165, 208, 278, 344, 380, 433, 477, 478, 474, 403, 390, 335, 280, 232, 191, 174, 151, 144, 126, 101, 109, 97, 93, 97, 97, 95, 98, 89, 18, 18, 15, 20, 14, 9, 6, 5, 4, 
ve70vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 4, 6, 5, 4, 3, 6, 7, 4, 6, 12, 14, 18, 24, 33, 50, 71, 99, 137, 182, 257, 328, 385, 481, 522, 521, 536, 498, 427, 357, 324, 264, 213, 190, 157, 145, 123, 117, 105, 101, 99, 97, 88, 104, 103, 101, 116, 18, 23, 19, 21, 12, 13, 7, 7, 7, 
ve30vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 5, 6, 4, 6, 7, 10, 5, 10, 10, 16, 19, 25, 40, 52, 70, 95, 131, 179, 215, 265, 331, 357, 398, 409, 421, 412, 370, 354, 327, 312, 308, 288, 266, 234, 207, 180, 166, 164, 149, 142, 136, 141, 145, 130, 152, 25, 27, 23, 20, 18, 13, 9, 4, 4, 
ve30vtd38allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 4, 5, 5, 4, 4, 7, 4, 7, 14, 10, 12, 20, 22, 38, 58, 65, 112, 133, 180, 243, 261, 301, 310, 288, 291, 249, 244, 242, 236, 230, 244, 220, 215, 195, 163, 157, 143, 128, 113, 117, 119, 108, 113, 114, 120, 133, 22, 23, 22, 24, 16, 12, 8, 6, 5, 
ve70vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 5, 5, 5, 3, 5, 4, 8, 6, 8, 12, 13, 16, 24, 35, 46, 68, 82, 109, 135, 203, 236, 291, 331, 350, 368, 393, 386, 360, 380, 381, 389, 363, 302, 294, 258, 223, 195, 168, 165, 149, 137, 146, 139, 135, 147, 20, 26, 23, 18, 17, 11, 7, 4, 4, 
ve70vtd38allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 4, 5, 4, 7, 6, 5, 5, 9, 7, 7, 14, 11, 17, 20, 31, 48, 61, 95, 118, 173, 221, 274, 327, 408, 457, 488, 481, 487, 460, 425, 369, 331, 261, 244, 196, 171, 156, 145, 139, 129, 130, 129, 123, 124, 123, 128, 143, 29, 30, 28, 24, 20, 16, 10, 6, 7, 
ve30vtd17milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 6, 3, 4, 6, 5, 5, 4, 9, 9, 9, 10, 22, 26, 32, 48, 79, 95, 131, 188, 251, 294, 400, 449, 490, 525, 508, 475, 418, 346, 314, 257, 211, 184, 163, 134, 120, 112, 125, 101, 102, 96, 100, 90, 107, 93, 17, 17, 18, 13, 12, 6, 5, 3, 2, 
ve30vtd38milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 5, 5, 5, 5, 4, 6, 9, 5, 9, 10, 19, 21, 29, 45, 54, 78, 115, 158, 202, 277, 370, 440, 512, 574, 575, 528, 482, 409, 334, 296, 237, 205, 192, 155, 143, 139, 126, 126, 119, 130, 125, 124, 136, 154, 142, 141, 27, 35, 35, 29, 18, 17, 9, 7, 9, 
ve70vtd17milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 3, 3, 5, 2, 5, 6, 5, 5, 6, 7, 14, 13, 17, 26, 31, 48, 69, 89, 122, 165, 208, 278, 344, 380, 433, 477, 478, 474, 403, 390, 335, 280, 232, 191, 174, 151, 144, 126, 101, 109, 97, 93, 97, 97, 95, 98, 89, 18, 18, 15, 20, 14, 9, 6, 5, 4, 
ve70vtd38milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 4, 6, 5, 4, 3, 6, 7, 4, 6, 12, 14, 18, 24, 33, 50, 71, 99, 137, 182, 257, 328, 385, 481, 522, 521, 536, 498, 427, 357, 324, 264, 213, 190, 157, 145, 123, 117, 105, 101, 99, 97, 88, 104, 103, 101, 116, 18, 23, 19, 21, 12, 13, 7, 7, 7, 
ve30vtd17active/ate87atl30apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 6, 3, 4, 6, 5, 5, 4, 9, 9, 9, 10, 22, 26, 32, 48, 79, 95, 131, 188, 251, 294, 400, 449, 490, 525, 508, 475, 418, 346, 314, 257, 211, 184, 163, 134, 120, 112, 125, 101, 102, 96, 100, 90, 107, 93, 17, 17, 18, 13, 12, 6, 5, 3, 2, 
ve30vtd38active/ate87atl30apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 5, 5, 5, 5, 4, 6, 9, 5, 9, 10, 19, 21, 29, 45, 54, 78, 115, 158, 202, 277, 370, 440, 512, 574, 575, 528, 482, 409, 334, 296, 237, 205, 192, 155, 143, 139, 126, 126, 119, 130, 125, 124, 136, 154, 142, 141, 27, 35, 35, 29, 18, 17, 9, 7, 9, 
