index, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 
ve70vtd38active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 1, 2, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 3, 4, 5, 10, 12, 14, 16, 22, 27, 28, 36, 38, 39, 43, 42, 48, 47, 37, 36, 39, 33, 29, 24, 22, 21, 20, 17, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve30vtd17allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 1, 3, 3, 2, 1, 1, 1, 0, 0, 2, 0, 1, 0, 1, 1, 1, 1, 2, 2, 1, 3, 5, 6, 7, 14, 19, 23, 30, 31, 45, 43, 51, 49, 48, 47, 42, 41, 40, 42, 43, 33, 29, 28, 28, 21, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve30vtd38allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 1, 1, 3, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 2, 4, 3, 4, 7, 10, 10, 17, 22, 18, 27, 27, 35, 37, 40, 50, 47, 47, 51, 49, 51, 43, 39, 37, 32, 31, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve70vtd17allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 2, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 2, 3, 3, 3, 6, 10, 14, 14, 16, 22, 23, 28, 33, 35, 37, 30, 33, 34, 38, 40, 32, 35, 38, 37, 34, 36, 32, 30, 33, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
ve70vtd38allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 2, 1, 2, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 2, 1, 1, 2, 4, 3, 4, 6, 6, 14, 16, 17, 21, 29, 33, 36, 42, 41, 45, 38, 38, 40, 44, 40, 40, 37, 38, 36, 30, 29, 28, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve30vtd17milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 2, 1, 2, 1, 2, 1, 1, 0, 1, 2, 1, 0, 2, 0, 2, 1, 1, 2, 2, 3, 6, 5, 7, 9, 11, 15, 20, 23, 29, 32, 37, 42, 40, 44, 41, 40, 41, 45, 44, 35, 27, 31, 22, 25, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve30vtd38milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 3, 1, 2, 0, 1, 2, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 4, 4, 6, 8, 10, 13, 18, 26, 30, 33, 39, 43, 45, 47, 51, 52, 44, 43, 40, 42, 30, 28, 30, 23, 19, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve70vtd17milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 2, 2, 3, 1, 1, 2, 1, 1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 2, 2, 4, 6, 8, 7, 12, 14, 16, 20, 27, 25, 30, 35, 34, 37, 34, 37, 31, 28, 30, 32, 26, 22, 25, 25, 17, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve70vtd38milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 1, 2, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 3, 4, 5, 10, 12, 14, 16, 22, 27, 28, 36, 38, 39, 43, 42, 48, 47, 37, 36, 39, 33, 29, 24, 22, 21, 20, 17, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve30vtd17active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 2, 1, 2, 1, 2, 1, 1, 0, 1, 2, 1, 0, 2, 0, 2, 1, 1, 2, 2, 3, 6, 5, 7, 9, 11, 15, 20, 23, 29, 32, 37, 42, 40, 44, 41, 40, 41, 45, 44, 35, 27, 31, 22, 25, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve30vtd38active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 3, 1, 2, 0, 1, 2, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 4, 4, 6, 8, 10, 13, 18, 26, 30, 33, 39, 43, 45, 47, 51, 52, 44, 43, 40, 42, 30, 28, 30, 23, 19, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
