index, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 
ve70vtd17milworkers/ate87atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 8, 6, 7, 7, 6, 8, 8, 11, 13, 17, 26, 30, 45, 65, 85, 121, 155, 184, 244, 287, 327, 384, 399, 432, 418, 414, 405, 350, 322, 266, 242, 202, 166, 126, 119, 98, 86, 75, 61, 54, 51, 41, 42, 36, 32, 32, 2, 1, 1, 1, 1, 0, 1, 0, 0, 
ve70vtd38milworkers/ate87atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 6, 7, 8, 7, 5, 7, 8, 11, 10, 19, 24, 28, 45, 58, 77, 125, 168, 216, 294, 373, 417, 469, 508, 510, 455, 414, 384, 343, 293, 247, 213, 168, 149, 139, 108, 91, 79, 70, 64, 58, 55, 46, 45, 42, 34, 37, 2, 1, 1, 0, 0, 1, 0, 0, 0, 
ve30vtd17active/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 3, 5, 7, 9, 7, 8, 7, 8, 11, 10, 11, 18, 21, 26, 43, 58, 84, 110, 156, 204, 254, 317, 373, 437, 448, 458, 455, 442, 402, 361, 319, 262, 216, 180, 161, 135, 121, 97, 95, 81, 75, 65, 62, 59, 52, 50, 42, 42, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
ve30vtd38active/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 3, 4, 8, 7, 6, 7, 8, 6, 9, 8, 12, 15, 19, 22, 37, 43, 64, 98, 122, 168, 236, 303, 363, 395, 476, 493, 473, 476, 426, 398, 347, 282, 246, 211, 157, 145, 124, 103, 94, 87, 74, 74, 59, 57, 55, 53, 48, 47, 1, 1, 2, 1, 0, 1, 0, 0, 0, 
ve70vtd17active/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 8, 6, 7, 7, 6, 8, 8, 11, 13, 17, 26, 30, 45, 65, 85, 121, 155, 184, 244, 287, 327, 384, 399, 432, 418, 414, 405, 350, 322, 266, 242, 202, 166, 126, 119, 98, 86, 75, 61, 54, 51, 41, 42, 36, 32, 32, 2, 1, 1, 1, 1, 0, 1, 0, 0, 
ve70vtd38active/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 6, 7, 8, 7, 5, 7, 8, 11, 10, 19, 24, 28, 45, 58, 77, 125, 168, 216, 294, 373, 417, 469, 508, 510, 455, 414, 384, 343, 293, 247, 213, 168, 149, 139, 108, 91, 79, 70, 64, 58, 55, 46, 45, 42, 34, 37, 2, 1, 1, 0, 0, 1, 0, 0, 0, 
ve30vtd17allonpost/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 7, 8, 9, 5, 6, 8, 10, 9, 12, 16, 22, 24, 44, 55, 83, 110, 154, 210, 273, 327, 384, 443, 448, 468, 443, 436, 419, 366, 329, 277, 241, 184, 167, 135, 129, 107, 83, 86, 85, 78, 68, 71, 57, 52, 48, 61, 1, 2, 1, 1, 1, 1, 0, 0, 0, 
ve30vtd38allonpost/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 0, 4, 6, 7, 5, 4, 7, 5, 6, 7, 5, 10, 13, 19, 22, 26, 46, 64, 90, 119, 163, 226, 275, 350, 391, 443, 448, 448, 434, 423, 387, 354, 317, 279, 232, 198, 173, 132, 122, 112, 102, 92, 78, 73, 71, 65, 59, 58, 1, 2, 1, 1, 2, 1, 1, 0, 0, 
ve70vtd17allonpost/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 4, 9, 10, 7, 7, 8, 10, 8, 15, 15, 18, 26, 35, 49, 67, 105, 134, 185, 242, 320, 376, 440, 484, 485, 484, 450, 420, 380, 327, 286, 242, 193, 180, 139, 126, 110, 82, 95, 83, 76, 70, 59, 58, 60, 58, 51, 43, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
ve70vtd38allonpost/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 6, 7, 7, 8, 4, 7, 9, 9, 11, 13, 15, 22, 32, 45, 68, 85, 117, 167, 209, 265, 319, 381, 410, 452, 468, 453, 461, 400, 373, 325, 284, 230, 200, 170, 130, 132, 108, 100, 89, 75, 72, 71, 58, 58, 60, 49, 50, 2, 1, 1, 1, 0, 0, 0, 0, 0, 
ve30vtd17milworkers/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 3, 5, 7, 9, 7, 8, 7, 8, 11, 10, 11, 18, 21, 26, 43, 58, 84, 110, 156, 204, 254, 317, 373, 437, 448, 458, 455, 442, 402, 361, 319, 262, 216, 180, 161, 135, 121, 97, 95, 81, 75, 65, 62, 59, 52, 50, 42, 42, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
ve30vtd38milworkers/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 3, 4, 8, 7, 6, 7, 8, 6, 9, 8, 12, 15, 19, 22, 37, 43, 64, 98, 122, 168, 236, 303, 363, 395, 476, 493, 473, 476, 426, 398, 347, 282, 246, 211, 157, 145, 124, 103, 94, 87, 74, 74, 59, 57, 55, 53, 48, 47, 1, 1, 2, 1, 0, 1, 0, 0, 0, 
ve70vtd17milworkers/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 8, 6, 7, 7, 6, 8, 8, 11, 13, 17, 26, 30, 45, 65, 85, 121, 155, 184, 244, 287, 327, 384, 399, 432, 418, 414, 405, 350, 322, 266, 242, 202, 166, 126, 119, 98, 86, 75, 61, 54, 51, 41, 42, 36, 32, 32, 2, 1, 1, 1, 1, 0, 1, 0, 0, 
ve70vtd38milworkers/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 6, 7, 8, 7, 5, 7, 8, 11, 10, 19, 24, 28, 45, 58, 77, 125, 168, 216, 294, 373, 417, 469, 508, 510, 455, 414, 384, 343, 293, 247, 213, 168, 149, 139, 108, 91, 79, 70, 64, 58, 55, 46, 45, 42, 34, 37, 2, 1, 1, 0, 0, 1, 0, 0, 0, 
ve30vtd17active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 5, 8, 8, 6, 6, 3, 8, 10, 10, 10, 13, 20, 20, 33, 53, 58, 90, 113, 147, 184, 226, 266, 295, 341, 379, 405, 427, 440, 415, 399, 363, 314, 267, 228, 185, 156, 140, 108, 95, 90, 78, 63, 66, 55, 50, 52, 1, 2, 1, 2, 0, 1, 0, 1, 0, 
ve30vtd38active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 7, 7, 8, 7, 7, 10, 7, 13, 13, 18, 28, 32, 50, 67, 90, 123, 179, 221, 297, 358, 398, 461, 497, 497, 470, 449, 412, 351, 294, 249, 199, 185, 142, 119, 106, 97, 83, 75, 68, 62, 57, 53, 49, 50, 44, 42, 1, 2, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd17active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 6, 8, 7, 9, 7, 10, 12, 8, 11, 16, 17, 27, 30, 40, 68, 87, 118, 158, 191, 243, 305, 358, 380, 414, 452, 440, 424, 393, 343, 285, 269, 220, 187, 155, 134, 110, 98, 81, 63, 62, 55, 44, 38, 38, 40, 28, 31, 2, 1, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd38active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 3, 4, 6, 8, 7, 6, 5, 10, 10, 11, 14, 13, 20, 27, 36, 50, 73, 98, 135, 184, 254, 313, 379, 430, 488, 521, 500, 465, 444, 379, 309, 269, 227, 193, 157, 142, 109, 94, 92, 75, 63, 59, 52, 50, 45, 45, 41, 31, 1, 2, 1, 1, 1, 0, 0, 1, 1, 
ve30vtd17allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 6, 8, 7, 9, 7, 10, 9, 15, 20, 22, 28, 40, 66, 72, 121, 156, 210, 274, 330, 394, 466, 461, 475, 453, 440, 389, 348, 318, 266, 228, 200, 173, 143, 117, 108, 96, 82, 77, 68, 66, 63, 58, 56, 53, 55, 44, 50, 2, 2, 2, 1, 1, 1, 1, 0, 0, 
ve30vtd38allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 6, 6, 8, 7, 6, 11, 8, 10, 12, 16, 19, 28, 35, 49, 74, 101, 145, 184, 246, 313, 393, 439, 500, 510, 499, 465, 450, 371, 305, 263, 214, 195, 154, 138, 114, 97, 92, 93, 71, 71, 75, 65, 59, 63, 59, 51, 1, 2, 2, 1, 1, 1, 0, 0, 0, 
ve70vtd17allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 9, 7, 9, 6, 8, 8, 10, 11, 16, 15, 19, 31, 44, 60, 88, 108, 153, 213, 294, 336, 444, 468, 533, 527, 496, 440, 391, 335, 299, 235, 201, 174, 141, 130, 115, 98, 84, 82, 76, 71, 65, 62, 64, 42, 48, 48, 0, 2, 0, 2, 1, 1, 0, 0, 0, 
ve70vtd38allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 4, 7, 7, 7, 7, 5, 8, 10, 12, 8, 18, 22, 34, 43, 71, 83, 126, 181, 227, 286, 358, 414, 479, 496, 489, 482, 440, 405, 335, 283, 246, 200, 174, 145, 134, 105, 96, 89, 79, 71, 67, 64, 59, 59, 50, 47, 50, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
ve30vtd17milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 5, 8, 8, 6, 6, 3, 8, 10, 10, 10, 13, 20, 20, 33, 53, 58, 90, 113, 147, 184, 226, 266, 295, 341, 379, 405, 427, 440, 415, 399, 363, 314, 267, 228, 185, 156, 140, 108, 95, 90, 78, 63, 66, 55, 50, 52, 1, 2, 1, 2, 0, 1, 0, 1, 0, 
ve30vtd38milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 7, 7, 8, 7, 7, 10, 7, 13, 13, 18, 28, 32, 50, 67, 90, 123, 179, 221, 297, 358, 398, 461, 497, 497, 470, 449, 412, 351, 294, 249, 199, 185, 142, 119, 106, 97, 83, 75, 68, 62, 57, 53, 49, 50, 44, 42, 1, 2, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd17milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 6, 8, 7, 9, 7, 10, 12, 8, 11, 16, 17, 27, 30, 40, 68, 87, 118, 158, 191, 243, 305, 358, 380, 414, 452, 440, 424, 393, 343, 285, 269, 220, 187, 155, 134, 110, 98, 81, 63, 62, 55, 44, 38, 38, 40, 28, 31, 2, 1, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd38milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 3, 4, 6, 8, 7, 6, 5, 10, 10, 11, 14, 13, 20, 27, 36, 50, 73, 98, 135, 184, 254, 313, 379, 430, 488, 521, 500, 465, 444, 379, 309, 269, 227, 193, 157, 142, 109, 94, 92, 75, 63, 59, 52, 50, 45, 45, 41, 31, 1, 2, 1, 1, 1, 0, 0, 1, 1, 
ve30vtd17active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 5, 8, 8, 6, 6, 3, 8, 10, 10, 10, 13, 20, 20, 33, 53, 58, 90, 113, 147, 184, 226, 266, 295, 341, 379, 405, 427, 440, 415, 399, 363, 314, 267, 228, 185, 156, 140, 108, 95, 90, 78, 63, 66, 55, 50, 52, 1, 2, 1, 2, 0, 1, 0, 1, 0, 
ve30vtd38active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 7, 7, 8, 7, 7, 10, 7, 13, 13, 18, 28, 32, 50, 67, 90, 123, 179, 221, 297, 358, 398, 461, 497, 497, 470, 449, 412, 351, 294, 249, 199, 185, 142, 119, 106, 97, 83, 75, 68, 62, 57, 53, 49, 50, 44, 42, 1, 2, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd17active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 6, 8, 7, 9, 7, 10, 12, 8, 11, 16, 17, 27, 30, 40, 68, 87, 118, 158, 191, 243, 305, 358, 380, 414, 452, 440, 424, 393, 343, 285, 269, 220, 187, 155, 134, 110, 98, 81, 63, 62, 55, 44, 38, 38, 40, 28, 31, 2, 1, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd38active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 3, 4, 6, 8, 7, 6, 5, 10, 10, 11, 14, 13, 20, 27, 36, 50, 73, 98, 135, 184, 254, 313, 379, 430, 488, 521, 500, 465, 444, 379, 309, 269, 227, 193, 157, 142, 109, 94, 92, 75, 63, 59, 52, 50, 45, 45, 41, 31, 1, 2, 1, 1, 1, 0, 0, 1, 1, 
ve30vtd17allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 6, 8, 7, 9, 7, 10, 9, 15, 20, 22, 28, 40, 66, 72, 121, 156, 210, 274, 330, 394, 466, 461, 475, 453, 440, 389, 348, 318, 266, 228, 200, 173, 143, 117, 108, 96, 82, 77, 68, 66, 63, 58, 56, 53, 55, 44, 50, 2, 2, 2, 1, 1, 1, 1, 0, 0, 
ve30vtd38allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 6, 6, 8, 7, 6, 11, 8, 10, 12, 16, 19, 28, 35, 49, 74, 101, 145, 184, 246, 313, 393, 439, 500, 510, 499, 465, 450, 371, 305, 263, 214, 195, 154, 138, 114, 97, 92, 93, 71, 71, 75, 65, 59, 63, 59, 51, 1, 2, 2, 1, 1, 1, 0, 0, 0, 
ve70vtd17allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 9, 7, 9, 6, 8, 8, 10, 11, 16, 15, 19, 31, 44, 60, 88, 108, 153, 213, 294, 336, 444, 468, 533, 527, 496, 440, 391, 335, 299, 235, 201, 174, 141, 130, 115, 98, 84, 82, 76, 71, 65, 62, 64, 42, 48, 48, 0, 2, 0, 2, 1, 1, 0, 0, 0, 
ve70vtd38allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 4, 7, 7, 7, 7, 5, 8, 10, 12, 8, 18, 22, 34, 43, 71, 83, 126, 181, 227, 286, 358, 414, 479, 496, 489, 482, 440, 405, 335, 283, 246, 200, 174, 145, 134, 105, 96, 89, 79, 71, 67, 64, 59, 59, 50, 47, 50, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
ve30vtd17milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 5, 8, 8, 6, 6, 3, 8, 10, 10, 10, 13, 20, 20, 33, 53, 58, 90, 113, 147, 184, 226, 266, 295, 341, 379, 405, 427, 440, 415, 399, 363, 314, 267, 228, 185, 156, 140, 108, 95, 90, 78, 63, 66, 55, 50, 52, 1, 2, 1, 2, 0, 1, 0, 1, 0, 
ve30vtd38milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 7, 7, 8, 7, 7, 10, 7, 13, 13, 18, 28, 32, 50, 67, 90, 123, 179, 221, 297, 358, 398, 461, 497, 497, 470, 449, 412, 351, 294, 249, 199, 185, 142, 119, 106, 97, 83, 75, 68, 62, 57, 53, 49, 50, 44, 42, 1, 2, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd17milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 6, 8, 7, 9, 7, 10, 12, 8, 11, 16, 17, 27, 30, 40, 68, 87, 118, 158, 191, 243, 305, 358, 380, 414, 452, 440, 424, 393, 343, 285, 269, 220, 187, 155, 134, 110, 98, 81, 63, 62, 55, 44, 38, 38, 40, 28, 31, 2, 1, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd38milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 30, 0, 3, 4, 6, 8, 7, 6, 5, 10, 10, 11, 14, 13, 20, 27, 36, 50, 73, 98, 135, 184, 254, 313, 379, 430, 488, 521, 500, 465, 444, 379, 309, 269, 227, 193, 157, 142, 109, 94, 92, 75, 63, 59, 52, 50, 45, 45, 41, 31, 1, 2, 1, 1, 1, 0, 0, 1, 1, 
ve30vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 6, 10, 7, 10, 8, 8, 11, 13, 14, 18, 21, 31, 36, 65, 88, 110, 156, 206, 280, 328, 388, 451, 473, 453, 449, 409, 363, 338, 293, 254, 213, 171, 151, 128, 107, 95, 79, 75, 64, 61, 56, 50, 41, 45, 39, 38, 37, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
ve30vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 4, 8, 8, 8, 6, 7, 10, 12, 12, 14, 22, 31, 42, 47, 68, 101, 135, 178, 237, 283, 368, 404, 445, 475, 467, 451, 418, 363, 345, 287, 245, 214, 170, 147, 117, 104, 91, 76, 75, 61, 57, 50, 49, 43, 41, 42, 43, 2, 1, 1, 1, 1, 1, 1, 0, 1, 
ve70vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 8, 7, 8, 6, 6, 9, 8, 11, 13, 11, 18, 28, 30, 49, 61, 93, 125, 154, 206, 274, 315, 383, 432, 467, 448, 430, 426, 353, 320, 277, 240, 203, 161, 136, 113, 99, 80, 67, 58, 57, 48, 45, 40, 36, 35, 34, 2, 3, 1, 0, 1, 0, 0, 0, 0, 
ve70vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 7, 6, 10, 5, 4, 7, 8, 8, 12, 14, 20, 31, 42, 55, 81, 108, 148, 194, 242, 290, 346, 390, 424, 457, 462, 438, 416, 396, 338, 290, 248, 202, 159, 142, 118, 89, 73, 69, 52, 55, 48, 38, 40, 37, 34, 28, 2, 1, 1, 1, 1, 0, 0, 0, 0, 
ve30vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 8, 5, 6, 7, 7, 7, 10, 11, 14, 20, 29, 37, 53, 77, 109, 150, 208, 259, 320, 408, 422, 482, 482, 461, 413, 408, 360, 306, 269, 224, 190, 156, 133, 113, 92, 83, 75, 62, 63, 63, 54, 53, 45, 43, 40, 44, 1, 2, 2, 1, 1, 0, 0, 0, 0, 
ve30vtd38allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 6, 5, 7, 8, 8, 7, 8, 9, 13, 16, 18, 26, 35, 49, 62, 97, 139, 177, 255, 315, 376, 448, 468, 489, 484, 428, 406, 357, 308, 269, 232, 197, 155, 135, 113, 100, 85, 83, 70, 64, 59, 61, 57, 44, 48, 44, 46, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
ve70vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 9, 5, 7, 7, 7, 8, 10, 15, 13, 17, 29, 37, 54, 79, 102, 148, 187, 259, 325, 396, 429, 480, 500, 476, 425, 409, 361, 322, 265, 232, 189, 158, 133, 118, 97, 81, 73, 66, 66, 59, 53, 53, 47, 51, 43, 40, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
ve70vtd38allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 5, 7, 7, 9, 9, 5, 8, 10, 12, 13, 19, 27, 37, 49, 70, 103, 132, 188, 247, 319, 370, 445, 457, 475, 456, 438, 408, 364, 329, 278, 237, 206, 171, 138, 126, 110, 88, 78, 69, 70, 59, 51, 55, 52, 43, 45, 40, 2, 1, 2, 2, 0, 0, 0, 0, 0, 
ve30vtd17milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 6, 10, 7, 10, 8, 8, 11, 13, 14, 18, 21, 31, 36, 65, 88, 110, 156, 206, 280, 328, 388, 451, 473, 453, 449, 409, 363, 338, 293, 254, 213, 171, 151, 128, 107, 95, 79, 75, 64, 61, 56, 50, 41, 45, 39, 38, 37, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
ve30vtd38milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 4, 8, 8, 8, 6, 7, 10, 12, 12, 14, 22, 31, 42, 47, 68, 101, 135, 178, 237, 283, 368, 404, 445, 475, 467, 451, 418, 363, 345, 287, 245, 214, 170, 147, 117, 104, 91, 76, 75, 61, 57, 50, 49, 43, 41, 42, 43, 2, 1, 1, 1, 1, 1, 1, 0, 1, 
ve70vtd17milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 8, 7, 8, 6, 6, 9, 8, 11, 13, 11, 18, 28, 30, 49, 61, 93, 125, 154, 206, 274, 315, 383, 432, 467, 448, 430, 426, 353, 320, 277, 240, 203, 161, 136, 113, 99, 80, 67, 58, 57, 48, 45, 40, 36, 35, 34, 2, 3, 1, 0, 1, 0, 0, 0, 0, 
ve70vtd38milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 1, 5, 7, 6, 10, 5, 4, 7, 8, 8, 12, 14, 20, 31, 42, 55, 81, 108, 148, 194, 242, 290, 346, 390, 424, 457, 462, 438, 416, 396, 338, 290, 248, 202, 159, 142, 118, 89, 73, 69, 52, 55, 48, 38, 40, 37, 34, 28, 2, 1, 1, 1, 1, 0, 0, 0, 0, 
ve30vtd17active/ate87atl30apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 6, 10, 7, 10, 8, 8, 11, 13, 14, 18, 21, 31, 36, 65, 88, 110, 156, 206, 280, 328, 388, 451, 473, 453, 449, 409, 363, 338, 293, 254, 213, 171, 151, 128, 107, 95, 79, 75, 64, 61, 56, 50, 41, 45, 39, 38, 37, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
ve30vtd38active/ate87atl30apl30/sq90sqg25sqtd10sql7, 0, 30, 0, 2, 4, 8, 8, 8, 6, 7, 10, 12, 12, 14, 22, 31, 42, 47, 68, 101, 135, 178, 237, 283, 368, 404, 445, 475, 467, 451, 418, 363, 345, 287, 245, 214, 170, 147, 117, 104, 91, 76, 75, 61, 57, 50, 49, 43, 41, 42, 43, 2, 1, 1, 1, 1, 1, 1, 0, 1, 
