index, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 
ve70vtd38milworkers/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 4, 2, 3, 2, 4, 3, 2, 4, 5, 7, 7, 11, 18, 20, 25, 38, 53, 79, 114, 152, 206, 275, 346, 428, 475, 518, 538, 510, 450, 410, 340, 291, 238, 210, 167, 139, 131, 105, 83, 79, 72, 66, 58, 49, 49, 47, 2, 2, 2, 1, 1, 1, 0, 0, 0, 
ve30vtd17active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 2, 3, 4, 3, 2, 3, 4, 3, 3, 6, 6, 11, 14, 18, 28, 39, 53, 73, 106, 124, 162, 206, 231, 274, 312, 341, 360, 392, 436, 409, 421, 408, 351, 304, 266, 218, 179, 156, 133, 116, 96, 87, 78, 71, 62, 62, 1, 2, 1, 1, 1, 0, 1, 0, 0, 
ve30vtd38active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 4, 3, 3, 3, 4, 6, 6, 5, 9, 11, 16, 25, 32, 46, 63, 85, 122, 170, 209, 275, 321, 364, 375, 386, 387, 338, 328, 327, 305, 293, 291, 275, 264, 235, 214, 190, 154, 130, 111, 104, 88, 79, 77, 57, 2, 2, 0, 1, 1, 1, 0, 0, 0, 
ve70vtd17active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 3, 2, 3, 2, 3, 2, 3, 3, 3, 4, 5, 4, 6, 8, 15, 14, 23, 39, 38, 58, 82, 103, 129, 164, 188, 189, 213, 233, 226, 240, 235, 230, 230, 211, 186, 180, 175, 185, 188, 209, 196, 238, 256, 253, 234, 214, 198, 1, 3, 3, 2, 1, 1, 0, 0, 0, 
ve70vtd38active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 3, 4, 3, 2, 2, 2, 3, 2, 6, 6, 9, 11, 15, 18, 29, 39, 60, 84, 116, 163, 226, 279, 362, 428, 455, 493, 497, 482, 456, 396, 359, 288, 249, 209, 158, 138, 118, 92, 77, 74, 67, 53, 55, 45, 43, 1, 1, 0, 1, 2, 1, 1, 0, 0, 
ve30vtd17allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 2, 3, 3, 4, 3, 5, 5, 7, 6, 12, 16, 19, 24, 38, 59, 70, 104, 150, 196, 251, 329, 365, 408, 452, 447, 462, 407, 393, 369, 321, 275, 260, 225, 182, 173, 132, 132, 104, 103, 98, 79, 79, 69, 69, 67, 59, 2, 1, 3, 1, 1, 1, 1, 0, 1, 
ve30vtd38allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 4, 2, 3, 3, 3, 5, 6, 7, 7, 10, 17, 24, 30, 40, 64, 86, 116, 162, 206, 262, 300, 329, 362, 353, 331, 326, 307, 292, 317, 311, 308, 302, 285, 256, 224, 197, 172, 147, 126, 116, 102, 88, 75, 73, 61, 67, 1, 2, 2, 0, 1, 0, 1, 0, 0, 
ve70vtd17allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 2, 4, 3, 3, 4, 3, 4, 6, 7, 10, 13, 22, 25, 39, 52, 77, 103, 145, 183, 242, 290, 352, 410, 425, 434, 455, 426, 376, 359, 337, 294, 262, 230, 191, 175, 150, 126, 111, 104, 87, 82, 73, 68, 63, 58, 54, 2, 2, 2, 1, 0, 0, 0, 0, 0, 
ve70vtd38allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 3, 2, 2, 3, 3, 3, 1, 3, 6, 7, 10, 10, 14, 20, 33, 35, 51, 85, 107, 134, 185, 253, 275, 339, 381, 401, 439, 450, 458, 430, 418, 365, 321, 263, 226, 185, 161, 137, 113, 112, 91, 81, 81, 73, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
ve30vtd17milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 2, 3, 4, 3, 2, 3, 4, 3, 3, 6, 6, 11, 14, 18, 28, 39, 53, 73, 106, 124, 162, 206, 231, 274, 312, 341, 360, 392, 436, 409, 421, 408, 351, 304, 266, 218, 179, 156, 133, 116, 96, 87, 78, 71, 62, 62, 1, 2, 1, 1, 1, 0, 1, 0, 0, 
