index, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 
ve70vtd17milworkers/ate87atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 4, 5, 3, 4, 4, 7, 7, 9, 12, 14, 22, 30, 31, 47, 68, 85, 126, 156, 202, 251, 282, 345, 383, 419, 436, 424, 401, 375, 354, 312, 258, 227, 180, 156, 130, 112, 88, 91, 65, 59, 55, 57, 50, 38, 41, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
ve70vtd38milworkers/ate87atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 4, 4, 3, 5, 3, 4, 7, 5, 6, 11, 16, 22, 31, 48, 63, 95, 123, 175, 231, 291, 353, 438, 436, 493, 466, 449, 418, 393, 339, 313, 257, 228, 186, 156, 118, 111, 94, 72, 74, 71, 55, 54, 54, 42, 43, 38, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
ve30vtd17active/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 3, 4, 3, 5, 3, 3, 6, 2, 4, 7, 9, 11, 13, 15, 29, 38, 48, 67, 92, 112, 150, 185, 195, 223, 236, 250, 261, 260, 246, 239, 232, 240, 235, 221, 217, 198, 165, 160, 154, 128, 134, 141, 157, 167, 174, 181, 178, 2, 3, 3, 4, 2, 1, 1, 0, 0, 
ve30vtd38active/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 6, 5, 5, 5, 6, 4, 5, 5, 6, 7, 13, 15, 14, 21, 39, 47, 69, 108, 126, 195, 232, 281, 345, 396, 424, 429, 466, 445, 420, 395, 377, 316, 268, 228, 180, 153, 132, 122, 98, 87, 94, 75, 66, 61, 59, 51, 1, 1, 1, 2, 1, 0, 0, 0, 0, 
ve70vtd17active/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 4, 5, 3, 4, 4, 7, 7, 9, 12, 14, 22, 30, 31, 47, 68, 85, 126, 156, 202, 251, 282, 345, 383, 419, 436, 424, 401, 375, 354, 312, 258, 227, 180, 156, 130, 112, 88, 91, 65, 59, 55, 57, 50, 38, 41, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
ve70vtd38active/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 4, 4, 3, 5, 3, 4, 7, 5, 6, 11, 16, 22, 31, 48, 63, 95, 123, 175, 231, 291, 353, 438, 436, 493, 466, 449, 418, 393, 339, 313, 257, 228, 186, 156, 118, 111, 94, 72, 74, 71, 55, 54, 54, 42, 43, 38, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
ve30vtd17allonpost/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 4, 4, 3, 2, 4, 4, 5, 4, 5, 6, 9, 12, 14, 22, 29, 41, 66, 87, 114, 151, 184, 222, 247, 274, 278, 281, 280, 265, 265, 270, 304, 315, 342, 349, 332, 335, 272, 259, 207, 179, 158, 126, 116, 107, 90, 2, 1, 2, 1, 1, 0, 0, 1, 1, 
ve30vtd38allonpost/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 2, 3, 4, 4, 4, 4, 6, 5, 2, 7, 4, 5, 5, 9, 15, 12, 23, 29, 51, 70, 94, 128, 182, 225, 305, 345, 379, 411, 414, 367, 331, 283, 220, 201, 166, 142, 129, 105, 114, 106, 115, 135, 146, 163, 181, 178, 180, 177, 1, 2, 3, 2, 3, 3, 1, 0, 0, 
ve70vtd17allonpost/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 3, 4, 3, 4, 4, 5, 7, 9, 5, 9, 15, 26, 25, 37, 56, 81, 111, 141, 201, 263, 320, 370, 422, 430, 416, 394, 358, 320, 308, 283, 272, 277, 253, 236, 211, 176, 159, 132, 116, 107, 99, 77, 79, 67, 69, 2, 1, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd38allonpost/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 4, 3, 2, 4, 5, 4, 7, 6, 10, 11, 12, 23, 27, 46, 55, 87, 126, 163, 214, 288, 368, 454, 508, 534, 529, 508, 439, 390, 330, 263, 224, 185, 166, 147, 116, 100, 93, 89, 75, 75, 67, 58, 57, 58, 51, 42, 47, 2, 2, 2, 1, 1, 1, 0, 0, 0, 
ve30vtd17milworkers/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 3, 4, 3, 5, 3, 3, 6, 2, 4, 7, 9, 11, 13, 15, 29, 38, 48, 67, 92, 112, 150, 185, 195, 223, 236, 250, 261, 260, 246, 239, 232, 240, 235, 221, 217, 198, 165, 160, 154, 128, 134, 141, 157, 167, 174, 181, 178, 2, 3, 3, 4, 2, 1, 1, 0, 0, 
ve30vtd38milworkers/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 6, 5, 5, 5, 6, 4, 5, 5, 6, 7, 13, 15, 14, 21, 39, 47, 69, 108, 126, 195, 232, 281, 345, 396, 424, 429, 466, 445, 420, 395, 377, 316, 268, 228, 180, 153, 132, 122, 98, 87, 94, 75, 66, 61, 59, 51, 1, 1, 1, 2, 1, 0, 0, 0, 0, 
ve70vtd17milworkers/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 4, 5, 3, 4, 4, 7, 7, 9, 12, 14, 22, 30, 31, 47, 68, 85, 126, 156, 202, 251, 282, 345, 383, 419, 436, 424, 401, 375, 354, 312, 258, 227, 180, 156, 130, 112, 88, 91, 65, 59, 55, 57, 50, 38, 41, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
ve70vtd38milworkers/ate87atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 4, 4, 3, 5, 3, 4, 7, 5, 6, 11, 16, 22, 31, 48, 63, 95, 123, 175, 231, 291, 353, 438, 436, 493, 466, 449, 418, 393, 339, 313, 257, 228, 186, 156, 118, 111, 94, 72, 74, 71, 55, 54, 54, 42, 43, 38, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
ve30vtd17active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 2, 4, 3, 4, 4, 4, 4, 7, 11, 8, 16, 27, 27, 42, 59, 78, 109, 144, 187, 239, 278, 334, 383, 387, 418, 426, 403, 381, 352, 326, 299, 268, 229, 204, 171, 151, 123, 112, 97, 70, 69, 62, 55, 55, 57, 2, 2, 1, 1, 0, 0, 0, 0, 0, 
ve30vtd38active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 3, 2, 3, 4, 3, 3, 6, 4, 12, 11, 16, 25, 37, 45, 73, 97, 127, 159, 200, 261, 308, 354, 380, 435, 451, 463, 465, 425, 371, 333, 283, 230, 194, 166, 129, 121, 94, 93, 73, 72, 67, 59, 55, 48, 2, 1, 0, 2, 1, 0, 0, 0, 0, 
ve70vtd17active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 4, 4, 3, 5, 5, 8, 10, 11, 14, 23, 28, 43, 51, 74, 100, 142, 186, 222, 275, 334, 366, 383, 402, 383, 357, 309, 308, 267, 252, 226, 231, 212, 184, 167, 139, 124, 115, 96, 78, 70, 68, 55, 48, 46, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
ve70vtd38active/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 3, 5, 4, 5, 6, 10, 12, 17, 20, 28, 43, 64, 89, 115, 148, 210, 257, 312, 353, 387, 379, 386, 394, 376, 364, 340, 330, 305, 281, 244, 223, 182, 140, 125, 107, 91, 76, 64, 57, 53, 53, 49, 43, 39, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
ve30vtd17allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 4, 4, 4, 3, 4, 5, 6, 4, 9, 12, 14, 18, 28, 43, 52, 76, 115, 151, 203, 283, 340, 410, 434, 454, 437, 412, 371, 341, 327, 314, 278, 267, 222, 196, 161, 150, 121, 115, 108, 84, 75, 70, 75, 61, 65, 2, 2, 2, 2, 1, 1, 1, 1, 0, 
ve30vtd38allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 2, 3, 5, 1, 5, 4, 4, 4, 4, 7, 8, 10, 14, 24, 30, 40, 58, 85, 101, 141, 165, 192, 220, 251, 292, 302, 362, 389, 433, 455, 427, 409, 369, 325, 274, 224, 200, 162, 135, 131, 103, 92, 94, 77, 70, 59, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
ve70vtd17allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 5, 2, 4, 4, 5, 5, 8, 9, 11, 18, 20, 35, 47, 68, 93, 128, 164, 228, 255, 290, 319, 320, 339, 295, 271, 246, 233, 234, 243, 259, 265, 261, 278, 275, 253, 213, 194, 179, 145, 124, 113, 98, 85, 83, 3, 2, 3, 1, 0, 0, 1, 0, 0, 
ve70vtd38allonpost/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 4, 3, 3, 3, 4, 4, 4, 4, 5, 6, 7, 15, 13, 22, 38, 47, 62, 92, 135, 169, 228, 273, 319, 357, 379, 364, 348, 322, 306, 319, 308, 306, 303, 285, 262, 250, 216, 184, 154, 129, 117, 103, 95, 79, 78, 73, 63, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
ve30vtd17milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 2, 4, 3, 4, 4, 4, 4, 7, 11, 8, 16, 27, 27, 42, 59, 78, 109, 144, 187, 239, 278, 334, 383, 387, 418, 426, 403, 381, 352, 326, 299, 268, 229, 204, 171, 151, 123, 112, 97, 70, 69, 62, 55, 55, 57, 2, 2, 1, 1, 0, 0, 0, 0, 0, 
ve30vtd38milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 3, 2, 3, 4, 3, 3, 6, 4, 12, 11, 16, 25, 37, 45, 73, 97, 127, 159, 200, 261, 308, 354, 380, 435, 451, 463, 465, 425, 371, 333, 283, 230, 194, 166, 129, 121, 94, 93, 73, 72, 67, 59, 55, 48, 2, 1, 0, 2, 1, 0, 0, 0, 0, 
ve70vtd17milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 4, 4, 3, 5, 5, 8, 10, 11, 14, 23, 28, 43, 51, 74, 100, 142, 186, 222, 275, 334, 366, 383, 402, 383, 357, 309, 308, 267, 252, 226, 231, 212, 184, 167, 139, 124, 115, 96, 78, 70, 68, 55, 48, 46, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
ve70vtd38milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 3, 5, 4, 5, 6, 10, 12, 17, 20, 28, 43, 64, 89, 115, 148, 210, 257, 312, 353, 387, 379, 386, 394, 376, 364, 340, 330, 305, 281, 244, 223, 182, 140, 125, 107, 91, 76, 64, 57, 53, 53, 49, 43, 39, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
ve30vtd17active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 2, 4, 3, 4, 4, 4, 4, 7, 11, 8, 16, 27, 27, 42, 59, 78, 109, 144, 187, 239, 278, 334, 383, 387, 418, 426, 403, 381, 352, 326, 299, 268, 229, 204, 171, 151, 123, 112, 97, 70, 69, 62, 55, 55, 57, 2, 2, 1, 1, 0, 0, 0, 0, 0, 
ve30vtd38active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 3, 2, 3, 4, 3, 3, 6, 4, 12, 11, 16, 25, 37, 45, 73, 97, 127, 159, 200, 261, 308, 354, 380, 435, 451, 463, 465, 425, 371, 333, 283, 230, 194, 166, 129, 121, 94, 93, 73, 72, 67, 59, 55, 48, 2, 1, 0, 2, 1, 0, 0, 0, 0, 
ve70vtd17active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 4, 4, 3, 5, 5, 8, 10, 11, 14, 23, 28, 43, 51, 74, 100, 142, 186, 222, 275, 334, 366, 383, 402, 383, 357, 309, 308, 267, 252, 226, 231, 212, 184, 167, 139, 124, 115, 96, 78, 70, 68, 55, 48, 46, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
ve70vtd38active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 3, 5, 4, 5, 6, 10, 12, 17, 20, 28, 43, 64, 89, 115, 148, 210, 257, 312, 353, 387, 379, 386, 394, 376, 364, 340, 330, 305, 281, 244, 223, 182, 140, 125, 107, 91, 76, 64, 57, 53, 53, 49, 43, 39, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
ve30vtd17allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 4, 4, 4, 3, 4, 5, 6, 4, 9, 12, 14, 18, 28, 43, 52, 76, 115, 151, 203, 283, 340, 410, 434, 454, 437, 412, 371, 341, 327, 314, 278, 267, 222, 196, 161, 150, 121, 115, 108, 84, 75, 70, 75, 61, 65, 2, 2, 2, 2, 1, 1, 1, 1, 0, 
ve30vtd38allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 2, 3, 5, 1, 5, 4, 4, 4, 4, 7, 8, 10, 14, 24, 30, 40, 58, 85, 101, 141, 165, 192, 220, 251, 292, 302, 362, 389, 433, 455, 427, 409, 369, 325, 274, 224, 200, 162, 135, 131, 103, 92, 94, 77, 70, 59, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
ve70vtd17allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 5, 2, 4, 4, 5, 5, 8, 9, 11, 18, 20, 35, 47, 68, 93, 128, 164, 228, 255, 290, 319, 320, 339, 295, 271, 246, 233, 234, 243, 259, 265, 261, 278, 275, 253, 213, 194, 179, 145, 124, 113, 98, 85, 83, 3, 2, 3, 1, 0, 0, 1, 0, 0, 
ve70vtd38allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 4, 3, 3, 3, 4, 4, 4, 4, 5, 6, 7, 15, 13, 22, 38, 47, 62, 92, 135, 169, 228, 273, 319, 357, 379, 364, 348, 322, 306, 319, 308, 306, 303, 285, 262, 250, 216, 184, 154, 129, 117, 103, 95, 79, 78, 73, 63, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
ve30vtd17milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 2, 4, 3, 4, 4, 4, 4, 7, 11, 8, 16, 27, 27, 42, 59, 78, 109, 144, 187, 239, 278, 334, 383, 387, 418, 426, 403, 381, 352, 326, 299, 268, 229, 204, 171, 151, 123, 112, 97, 70, 69, 62, 55, 55, 57, 2, 2, 1, 1, 0, 0, 0, 0, 0, 
ve30vtd38milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 3, 2, 3, 4, 3, 3, 6, 4, 12, 11, 16, 25, 37, 45, 73, 97, 127, 159, 200, 261, 308, 354, 380, 435, 451, 463, 465, 425, 371, 333, 283, 230, 194, 166, 129, 121, 94, 93, 73, 72, 67, 59, 55, 48, 2, 1, 0, 2, 1, 0, 0, 0, 0, 
ve70vtd17milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 4, 4, 3, 5, 5, 8, 10, 11, 14, 23, 28, 43, 51, 74, 100, 142, 186, 222, 275, 334, 366, 383, 402, 383, 357, 309, 308, 267, 252, 226, 231, 212, 184, 167, 139, 124, 115, 96, 78, 70, 68, 55, 48, 46, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
ve70vtd38milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 3, 5, 4, 5, 6, 10, 12, 17, 20, 28, 43, 64, 89, 115, 148, 210, 257, 312, 353, 387, 379, 386, 394, 376, 364, 340, 330, 305, 281, 244, 223, 182, 140, 125, 107, 91, 76, 64, 57, 53, 53, 49, 43, 39, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
ve30vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 4, 2, 3, 2, 5, 3, 4, 2, 7, 6, 8, 10, 15, 17, 26, 30, 56, 62, 95, 123, 173, 205, 256, 306, 352, 393, 382, 393, 353, 317, 308, 258, 241, 243, 227, 245, 215, 203, 177, 157, 135, 124, 106, 94, 69, 65, 67, 1, 2, 2, 1, 0, 0, 0, 0, 0, 
ve30vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 6, 4, 5, 5, 6, 6, 7, 10, 8, 12, 23, 28, 35, 51, 73, 101, 141, 197, 254, 329, 406, 462, 544, 531, 512, 467, 410, 355, 287, 232, 199, 161, 143, 125, 90, 85, 74, 70, 69, 60, 58, 53, 48, 44, 43, 39, 2, 2, 1, 2, 1, 1, 1, 0, 0, 
ve70vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 6, 5, 3, 3, 6, 7, 5, 8, 10, 10, 15, 25, 30, 43, 55, 71, 114, 146, 179, 247, 310, 336, 410, 444, 450, 447, 415, 378, 348, 292, 266, 204, 183, 141, 126, 95, 90, 78, 65, 59, 53, 47, 42, 41, 38, 31, 1, 2, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 4, 2, 5, 3, 4, 5, 3, 6, 6, 11, 16, 18, 28, 36, 52, 79, 103, 135, 182, 245, 308, 333, 353, 387, 402, 389, 404, 409, 377, 350, 324, 286, 242, 175, 151, 128, 107, 103, 83, 67, 64, 51, 42, 42, 46, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
ve30vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 2, 2, 3, 4, 6, 3, 2, 3, 3, 3, 3, 4, 2, 3, 6, 9, 11, 10, 19, 23, 37, 56, 60, 87, 112, 154, 164, 185, 204, 222, 231, 257, 293, 327, 376, 399, 415, 416, 402, 369, 310, 282, 217, 188, 158, 139, 117, 102, 2, 1, 1, 1, 2, 1, 0, 0, 0, 
ve30vtd38allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 2, 3, 3, 5, 4, 5, 4, 5, 5, 6, 9, 6, 7, 13, 19, 22, 34, 39, 65, 90, 124, 153, 218, 277, 322, 365, 431, 466, 460, 460, 451, 418, 366, 315, 259, 215, 191, 157, 128, 106, 94, 91, 76, 70, 66, 59, 62, 49, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 5, 4, 3, 4, 4, 3, 6, 6, 6, 11, 15, 16, 31, 33, 50, 70, 92, 143, 188, 249, 325, 396, 448, 491, 497, 471, 454, 395, 372, 319, 250, 228, 184, 158, 124, 112, 91, 89, 74, 71, 68, 61, 59, 54, 48, 45, 1, 2, 1, 1, 1, 1, 1, 0, 0, 
ve70vtd38allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 4, 4, 4, 3, 5, 7, 5, 4, 9, 13, 12, 24, 29, 47, 61, 90, 131, 171, 220, 287, 342, 400, 446, 464, 445, 472, 442, 387, 358, 301, 256, 188, 180, 145, 123, 105, 98, 82, 68, 72, 67, 60, 58, 55, 46, 1, 2, 2, 1, 1, 0, 0, 0, 0, 
ve30vtd17milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 4, 2, 3, 2, 5, 3, 4, 2, 7, 6, 8, 10, 15, 17, 26, 30, 56, 62, 95, 123, 173, 205, 256, 306, 352, 393, 382, 393, 353, 317, 308, 258, 241, 243, 227, 245, 215, 203, 177, 157, 135, 124, 106, 94, 69, 65, 67, 1, 2, 2, 1, 0, 0, 0, 0, 0, 
ve30vtd38milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 6, 4, 5, 5, 6, 6, 7, 10, 8, 12, 23, 28, 35, 51, 73, 101, 141, 197, 254, 329, 406, 462, 544, 531, 512, 467, 410, 355, 287, 232, 199, 161, 143, 125, 90, 85, 74, 70, 69, 60, 58, 53, 48, 44, 43, 39, 2, 2, 1, 2, 1, 1, 1, 0, 0, 
ve70vtd17milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 6, 5, 3, 3, 6, 7, 5, 8, 10, 10, 15, 25, 30, 43, 55, 71, 114, 146, 179, 247, 310, 336, 410, 444, 450, 447, 415, 378, 348, 292, 266, 204, 183, 141, 126, 95, 90, 78, 65, 59, 53, 47, 42, 41, 38, 31, 1, 2, 1, 1, 1, 1, 0, 0, 0, 
ve70vtd38milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 4, 2, 5, 3, 4, 5, 3, 6, 6, 11, 16, 18, 28, 36, 52, 79, 103, 135, 182, 245, 308, 333, 353, 387, 402, 389, 404, 409, 377, 350, 324, 286, 242, 175, 151, 128, 107, 103, 83, 67, 64, 51, 42, 42, 46, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
ve30vtd17active/ate87atl30apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 4, 2, 3, 2, 5, 3, 4, 2, 7, 6, 8, 10, 15, 17, 26, 30, 56, 62, 95, 123, 173, 205, 256, 306, 352, 393, 382, 393, 353, 317, 308, 258, 241, 243, 227, 245, 215, 203, 177, 157, 135, 124, 106, 94, 69, 65, 67, 1, 2, 2, 1, 0, 0, 0, 0, 0, 
ve30vtd38active/ate87atl30apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 6, 4, 5, 5, 6, 6, 7, 10, 8, 12, 23, 28, 35, 51, 73, 101, 141, 197, 254, 329, 406, 462, 544, 531, 512, 467, 410, 355, 287, 232, 199, 161, 143, 125, 90, 85, 74, 70, 69, 60, 58, 53, 48, 44, 43, 39, 2, 2, 1, 2, 1, 1, 1, 0, 0, 
